"ComputerName","File","FunctionName","Level","Line","Message","ModuleName","Runspace","Tags","TargetObject","Timestamp","Type","Username"
"2BFD5187","C:\Program Files\PowerShell\Modules\SecretManagement.Keepass\0.9.2\SecretManagement.KeePass.Extension\Public\Test-SecretVault.ps1","Test-SecretVault","Verbose","13","SecretManagement: Testing Vault PSOctomes","SecretManagement.KeePass.Extension","94d7eb80-9ec2-4948-903c-3f5f33832cc0","",,"4.15.2023 10:39:00 vorm.","Verbose, Debug","2BFD5187\Tinu"
"2BFD5187","C:\Program Files\PowerShell\Modules\SecretManagement.Keepass\0.9.2\SecretManagement.KeePass.Extension\Public\Test-SecretVault.ps1","Test-SecretVault","Verbose","28","Vault PSOctomes: Connection already open, using existing connection","SecretManagement.KeePass.Extension","94d7eb80-9ec2-4948-903c-3f5f33832cc0","",,"4.15.2023 10:39:00 vorm.","Verbose, Debug","2BFD5187\Tinu"
"2BFD5187","D:\DevOps\github.com\PSAutoMic\bin\Start-PSAutoMic.ps1","<ScriptBlock>","Important","287","Start-PSAutoMic.ps1 -> Add-PodeApiEndpoint -> Process -> ac61c302-ccf9-486d-bac0-64cdc54620f5","<Unknown>","dbf015c7-62a1-4d54-acaa-c77707e8334a","",,"4.15.2023 10:39:00 vorm.","Information, Debug","2BFD5187\Tinu"
"2BFD5187","D:\DevOps\github.com\PSAutoMic\bin\Start-PSAutoMic.ps1","<ScriptBlock>","Important","190","Start-PSAutoMic.ps1 -> New-AssetToQueue -> Created -> ac61c302-ccf9-486d-bac0-64cdc54620f5.json","<Unknown>","b075be54-e094-4225-ab78-ac0842c8d5b4","",,"4.15.2023 10:39:01 vorm.","Information, Debug","2BFD5187\Tinu"
"2BFD5187","D:\DevOps\github.com\PSAutoMic\bin\Start-PSAutoMic.ps1","<ScriptBlock>","Important","230","Start-PSAutoMic.ps1 -> Remove-AssetFromQueue -> Deleted -> ac61c302-ccf9-486d-bac0-64cdc54620f5.json","<Unknown>","b075be54-e094-4225-ab78-ac0842c8d5b4","",,"4.15.2023 10:39:19 vorm.","Information, Debug","2BFD5187\Tinu"
"2BFD5187","D:\DevOps\github.com\PSAutoMic\bin\Start-PSAutoMic.ps1","Start-PodeApiServer","Verbose","329","Begin D:\DevOps\github.com\PSAutoMic\bin -> Start-PSAutoMic.ps1","<Unknown>","d80a1b42-92b4-43ca-afc4-8119c70a6b47","",,"4.15.2023 10:49:15 vorm.","Verbose, Debug","2BFD5187\Tinu"
"2BFD5187","D:\DevOps\github.com\PSAutoMic\bin\Start-PSAutoMic.ps1","Invoke-BearerAuthtication","Verbose","128","Initialize D:\DevOps\github.com\PSAutoMic\bin -> Start-PSAutoMic.ps1","<Unknown>","d80a1b42-92b4-43ca-afc4-8119c70a6b47","",,"4.15.2023 10:49:16 vorm.","Verbose, Debug","2BFD5187\Tinu"
"2BFD5187","D:\DevOps\github.com\PSAutoMic\bin\Start-PSAutoMic.ps1","New-AssetToQueue","Verbose","187","Begin D:\DevOps\github.com\PSAutoMic\bin -> Start-PSAutoMic.ps1","<Unknown>","d80a1b42-92b4-43ca-afc4-8119c70a6b47","",,"4.15.2023 10:49:16 vorm.","Verbose, Debug","2BFD5187\Tinu"
"2BFD5187","D:\DevOps\github.com\PSAutoMic\bin\Start-PSAutoMic.ps1","Remove-AssetFromQueue","Verbose","228","Initialize D:\DevOps\github.com\PSAutoMic\bin -> Start-PSAutoMic.ps1","<Unknown>","d80a1b42-92b4-43ca-afc4-8119c70a6b47","",,"4.15.2023 10:49:16 vorm.","Verbose, Debug","2BFD5187\Tinu"
"2BFD5187","D:\DevOps\github.com\PSAutoMic\bin\Start-PSAutoMic.ps1","Add-PodeApiEndpoint","Verbose","264","Initialize D:\DevOps\github.com\PSAutoMic\bin -> Start-PSAutoMic.ps1","<Unknown>","d80a1b42-92b4-43ca-afc4-8119c70a6b47","",,"4.15.2023 10:49:16 vorm.","Verbose, Debug","2BFD5187\Tinu"
"2BFD5187","D:\DevOps\github.com\PSAutoMic\bin\Start-PSAutoMic.ps1","Start-PodeApiServer","Verbose","355","End D:\DevOps\github.com\PSAutoMic\bin -> Start-PSAutoMic.ps1","<Unknown>","d80a1b42-92b4-43ca-afc4-8119c70a6b47","",,"4.15.2023 10:49:16 vorm.","Verbose, Debug","2BFD5187\Tinu"
"2BFD5187","D:\DevOps\github.com\PSAutoMic\bin\Start-PSAutoMic.ps1","Start-PodeApiServer","Verbose","329","Begin Start-PodeApiServer","<Unknown>","d80a1b42-92b4-43ca-afc4-8119c70a6b47","",,"4.15.2023 10:54:48 vorm.","Verbose, Debug","2BFD5187\Tinu"
"2BFD5187","D:\DevOps\github.com\PSAutoMic\bin\Start-PSAutoMic.ps1","Invoke-BearerAuthtication","Verbose","128","Initialize Invoke-BearerAuthtication","<Unknown>","d80a1b42-92b4-43ca-afc4-8119c70a6b47","",,"4.15.2023 10:54:48 vorm.","Verbose, Debug","2BFD5187\Tinu"
"2BFD5187","D:\DevOps\github.com\PSAutoMic\bin\Start-PSAutoMic.ps1","New-AssetToQueue","Verbose","187","Initialize New-AssetToQueue","<Unknown>","d80a1b42-92b4-43ca-afc4-8119c70a6b47","",,"4.15.2023 10:54:48 vorm.","Verbose, Debug","2BFD5187\Tinu"
"2BFD5187","D:\DevOps\github.com\PSAutoMic\bin\Start-PSAutoMic.ps1","Remove-AssetFromQueue","Verbose","228","Initialize Remove-AssetFromQueue","<Unknown>","d80a1b42-92b4-43ca-afc4-8119c70a6b47","",,"4.15.2023 10:54:48 vorm.","Verbose, Debug","2BFD5187\Tinu"
"2BFD5187","D:\DevOps\github.com\PSAutoMic\bin\Start-PSAutoMic.ps1","Add-PodeApiEndpoint","Verbose","264","Initialize Add-PodeApiEndpoint","<Unknown>","d80a1b42-92b4-43ca-afc4-8119c70a6b47","",,"4.15.2023 10:54:48 vorm.","Verbose, Debug","2BFD5187\Tinu"
"2BFD5187","D:\DevOps\github.com\PSAutoMic\bin\Start-PSAutoMic.ps1","Start-PodeApiServer","Verbose","355","End Start-PodeApiServer","<Unknown>","d80a1b42-92b4-43ca-afc4-8119c70a6b47","",,"4.15.2023 10:54:48 vorm.","Verbose, Debug","2BFD5187\Tinu"
"2BFD5187","C:\Program Files\PowerShell\Modules\SecretManagement.Keepass\0.9.2\SecretManagement.KeePass.Extension\Public\Test-SecretVault.ps1","Test-SecretVault","Verbose","13","SecretManagement: Testing Vault PSOctomes","SecretManagement.KeePass.Extension","94d7eb80-9ec2-4948-903c-3f5f33832cc0","",,"4.15.2023 10:56:04 vorm.","Verbose, Debug","2BFD5187\Tinu"
"2BFD5187","C:\Program Files\PowerShell\Modules\SecretManagement.Keepass\0.9.2\SecretManagement.KeePass.Extension\Public\Test-SecretVault.ps1","Test-SecretVault","Verbose","28","Vault PSOctomes: Connection already open, using existing connection","SecretManagement.KeePass.Extension","94d7eb80-9ec2-4948-903c-3f5f33832cc0","",,"4.15.2023 10:56:04 vorm.","Verbose, Debug","2BFD5187\Tinu"
"2BFD5187","C:\Program Files\PowerShell\Modules\SecretManagement.Keepass\0.9.2\SecretManagement.KeePass.Extension\Public\Test-SecretVault.ps1","Test-SecretVault","Verbose","13","SecretManagement: Testing Vault PSOctomes","SecretManagement.KeePass.Extension","94d7eb80-9ec2-4948-903c-3f5f33832cc0","",,"4.15.2023 10:56:04 vorm.","Verbose, Debug","2BFD5187\Tinu"
"2BFD5187","C:\Program Files\PowerShell\Modules\SecretManagement.Keepass\0.9.2\SecretManagement.KeePass.Extension\Public\Test-SecretVault.ps1","Test-SecretVault","Verbose","28","Vault PSOctomes: Connection already open, using existing connection","SecretManagement.KeePass.Extension","94d7eb80-9ec2-4948-903c-3f5f33832cc0","",,"4.15.2023 10:56:04 vorm.","Verbose, Debug","2BFD5187\Tinu"
"2BFD5187","C:\Program Files\PowerShell\Modules\SecretManagement.Keepass\0.9.2\SecretManagement.KeePass.Extension\Public\Test-SecretVault.ps1","Test-SecretVault","Verbose","13","SecretManagement: Testing Vault PSOctomes","SecretManagement.KeePass.Extension","94d7eb80-9ec2-4948-903c-3f5f33832cc0","",,"4.15.2023 10:56:05 vorm.","Verbose, Debug","2BFD5187\Tinu"
"2BFD5187","C:\Program Files\PowerShell\Modules\SecretManagement.Keepass\0.9.2\SecretManagement.KeePass.Extension\Public\Test-SecretVault.ps1","Test-SecretVault","Verbose","28","Vault PSOctomes: Connection already open, using existing connection","SecretManagement.KeePass.Extension","94d7eb80-9ec2-4948-903c-3f5f33832cc0","",,"4.15.2023 10:56:05 vorm.","Verbose, Debug","2BFD5187\Tinu"
"2BFD5187","C:\Program Files\PowerShell\Modules\SecretManagement.Keepass\0.9.2\SecretManagement.KeePass.Extension\Public\Test-SecretVault.ps1","Test-SecretVault","Verbose","13","SecretManagement: Testing Vault PSOctomes","SecretManagement.KeePass.Extension","94d7eb80-9ec2-4948-903c-3f5f33832cc0","",,"4.15.2023 10:56:05 vorm.","Verbose, Debug","2BFD5187\Tinu"
"2BFD5187","C:\Program Files\PowerShell\Modules\SecretManagement.Keepass\0.9.2\SecretManagement.KeePass.Extension\Public\Test-SecretVault.ps1","Test-SecretVault","Verbose","28","Vault PSOctomes: Connection already open, using existing connection","SecretManagement.KeePass.Extension","94d7eb80-9ec2-4948-903c-3f5f33832cc0","",,"4.15.2023 10:56:05 vorm.","Verbose, Debug","2BFD5187\Tinu"
"2BFD5187","D:\DevOps\github.com\PSAutoMic\bin\Start-PSAutoMic.ps1","<ScriptBlock>","Important","290","Start-PSAutoMic.ps1 -> Add-PodeApiEndpoint -> Process -> 762bcaff-0012-477e-8ebb-69bc01379171","<Unknown>","716203ca-9bb3-4877-a9da-00bdc68c4b72","",,"4.15.2023 10:56:05 vorm.","Information, Debug","2BFD5187\Tinu"
"2BFD5187","D:\DevOps\github.com\PSAutoMic\bin\Start-PSAutoMic.ps1","<ScriptBlock>","Important","191","Start-PSAutoMic.ps1 -> New-AssetToQueue -> Created -> 762bcaff-0012-477e-8ebb-69bc01379171.json","<Unknown>","1e1c9210-4ad2-45e0-92fd-7b2f0b4beb20","",,"4.15.2023 10:56:05 vorm.","Information, Debug","2BFD5187\Tinu"
"2BFD5187","D:\DevOps\github.com\PSAutoMic\bin\Start-PSAutoMic.ps1","<ScriptBlock>","Important","232","Start-PSAutoMic.ps1 -> Remove-AssetFromQueue -> Deleted -> 762bcaff-0012-477e-8ebb-69bc01379171.json","<Unknown>","1e1c9210-4ad2-45e0-92fd-7b2f0b4beb20","",,"4.15.2023 10:57:45 vorm.","Information, Debug","2BFD5187\Tinu"
"2BFD5187","D:\DevOps\github.com\PSAutoMic\bin\Start-PSAutoMic.ps1","Start-PodeApiServer","Verbose","327","Begin Start-PodeApiServer","<Unknown>","d80a1b42-92b4-43ca-afc4-8119c70a6b47","",,"4.15.2023 11:04:28 vorm.","Verbose, Debug","2BFD5187\Tinu"
"2BFD5187","D:\DevOps\github.com\PSAutoMic\bin\Start-PSAutoMic.ps1","Invoke-BearerAuthtication","Verbose","128","Initialize Invoke-BearerAuthtication","<Unknown>","d80a1b42-92b4-43ca-afc4-8119c70a6b47","",,"4.15.2023 11:04:29 vorm.","Verbose, Debug","2BFD5187\Tinu"
"2BFD5187","D:\DevOps\github.com\PSAutoMic\bin\Start-PSAutoMic.ps1","New-AssetToQueue","Verbose","187","Initialize New-AssetToQueue","<Unknown>","d80a1b42-92b4-43ca-afc4-8119c70a6b47","",,"4.15.2023 11:04:29 vorm.","Verbose, Debug","2BFD5187\Tinu"
"2BFD5187","D:\DevOps\github.com\PSAutoMic\bin\Start-PSAutoMic.ps1","Remove-AssetFromQueue","Verbose","228","Initialize Remove-AssetFromQueue","<Unknown>","d80a1b42-92b4-43ca-afc4-8119c70a6b47","",,"4.15.2023 11:04:29 vorm.","Verbose, Debug","2BFD5187\Tinu"
"2BFD5187","D:\DevOps\github.com\PSAutoMic\bin\Start-PSAutoMic.ps1","Add-PodeApiEndpoint","Verbose","264","Initialize Add-PodeApiEndpoint","<Unknown>","d80a1b42-92b4-43ca-afc4-8119c70a6b47","",,"4.15.2023 11:04:29 vorm.","Verbose, Debug","2BFD5187\Tinu"
"2BFD5187","D:\DevOps\github.com\PSAutoMic\bin\Start-PSAutoMic.ps1","Start-PodeApiServer","Verbose","353","Process API","<Unknown>","d80a1b42-92b4-43ca-afc4-8119c70a6b47","",,"4.15.2023 11:04:29 vorm.","Verbose, Debug","2BFD5187\Tinu"
"2BFD5187","C:\Program Files\PowerShell\Modules\SecretManagement.Keepass\0.9.2\SecretManagement.KeePass.Extension\Public\Test-SecretVault.ps1","Test-SecretVault","Verbose","13","SecretManagement: Testing Vault PSOctomes","SecretManagement.KeePass.Extension","94d7eb80-9ec2-4948-903c-3f5f33832cc0","",,"4.15.2023 11:04:48 vorm.","Verbose, Debug","2BFD5187\Tinu"
"2BFD5187","C:\Program Files\PowerShell\Modules\SecretManagement.Keepass\0.9.2\SecretManagement.KeePass.Extension\Public\Test-SecretVault.ps1","Test-SecretVault","Verbose","28","Vault PSOctomes: Connection already open, using existing connection","SecretManagement.KeePass.Extension","94d7eb80-9ec2-4948-903c-3f5f33832cc0","",,"4.15.2023 11:04:48 vorm.","Verbose, Debug","2BFD5187\Tinu"
"2BFD5187","C:\Program Files\PowerShell\Modules\SecretManagement.Keepass\0.9.2\SecretManagement.KeePass.Extension\Public\Test-SecretVault.ps1","Test-SecretVault","Verbose","13","SecretManagement: Testing Vault PSOctomes","SecretManagement.KeePass.Extension","94d7eb80-9ec2-4948-903c-3f5f33832cc0","",,"4.15.2023 11:04:48 vorm.","Verbose, Debug","2BFD5187\Tinu"
"2BFD5187","C:\Program Files\PowerShell\Modules\SecretManagement.Keepass\0.9.2\SecretManagement.KeePass.Extension\Public\Test-SecretVault.ps1","Test-SecretVault","Verbose","28","Vault PSOctomes: Connection already open, using existing connection","SecretManagement.KeePass.Extension","94d7eb80-9ec2-4948-903c-3f5f33832cc0","",,"4.15.2023 11:04:48 vorm.","Verbose, Debug","2BFD5187\Tinu"
"2BFD5187","C:\Program Files\PowerShell\Modules\SecretManagement.Keepass\0.9.2\SecretManagement.KeePass.Extension\Public\Test-SecretVault.ps1","Test-SecretVault","Verbose","13","SecretManagement: Testing Vault PSOctomes","SecretManagement.KeePass.Extension","94d7eb80-9ec2-4948-903c-3f5f33832cc0","",,"4.15.2023 11:04:48 vorm.","Verbose, Debug","2BFD5187\Tinu"
"2BFD5187","C:\Program Files\PowerShell\Modules\SecretManagement.Keepass\0.9.2\SecretManagement.KeePass.Extension\Public\Test-SecretVault.ps1","Test-SecretVault","Verbose","28","Vault PSOctomes: Connection already open, using existing connection","SecretManagement.KeePass.Extension","94d7eb80-9ec2-4948-903c-3f5f33832cc0","",,"4.15.2023 11:04:48 vorm.","Verbose, Debug","2BFD5187\Tinu"
"2BFD5187","C:\Program Files\PowerShell\Modules\SecretManagement.Keepass\0.9.2\SecretManagement.KeePass.Extension\Public\Test-SecretVault.ps1","Test-SecretVault","Verbose","13","SecretManagement: Testing Vault PSOctomes","SecretManagement.KeePass.Extension","94d7eb80-9ec2-4948-903c-3f5f33832cc0","",,"4.15.2023 11:04:48 vorm.","Verbose, Debug","2BFD5187\Tinu"
"2BFD5187","C:\Program Files\PowerShell\Modules\SecretManagement.Keepass\0.9.2\SecretManagement.KeePass.Extension\Public\Test-SecretVault.ps1","Test-SecretVault","Verbose","28","Vault PSOctomes: Connection already open, using existing connection","SecretManagement.KeePass.Extension","94d7eb80-9ec2-4948-903c-3f5f33832cc0","",,"4.15.2023 11:04:48 vorm.","Verbose, Debug","2BFD5187\Tinu"
"2BFD5187","D:\DevOps\github.com\PSAutoMic\bin\Start-PSAutoMic.ps1","<ScriptBlock>","Important","290","Add-PodeApiEndpoint -> Process -> c685c938-946f-48e0-b3e0-5e996950bda5","<Unknown>","c2f0a868-0a78-47c8-994c-a933e7fead0a","",,"4.15.2023 11:04:48 vorm.","Information, Debug","2BFD5187\Tinu"
